"year","code","total","host","participants","n_country"
1920,"ITA",0.0556792873051225,0,0.0661691542288557,29
1920,"NOR",0.0712694877505568,0,0.0497512437810945,29
1920,"FRA",0.0935412026726058,0,0.119900497512438,29
1920,"NED",0.0244988864142539,0,0.0447761194029851,29
1920,"DEN",0.0289532293986637,0,0.0532338308457711,29
1920,"RSA",0.022271714922049,0,0.0238805970149254,29
1920,"CAN",0.0200445434298441,0,0.0223880597014925,29
1920,"SUI",0.0244988864142539,0,0.0288557213930348,29
1920,"EST",0.0066815144766147,0,0.00696517412935323,29
1920,"BRA",0.0066815144766147,0,0.00696517412935323,29
1920,"AUS",0.0066815144766147,0,0.00796019900497512,29
1920,"JPN",0.0044543429844098,0,0.00796019900497512,29
1920,"ESP",0.0044543429844098,0,0.0203980099502488,29
1920,"GRE",0.0022271714922049,0,0.0199004975124378,29
1920,"LUX",0.0022271714922049,0,0.00796019900497512,29
1920,"TCH",0.0044543429844098,0,0.0393034825870647,29
1920,"NZL",0.0022271714922049,0,0.00199004975124378,29
1924,"USA",0.252551020408163,0,0.0822496749024707,45
1924,"FRA",0.104591836734694,1,0.118010403120936,45
1924,"FIN",0.0943877551020408,0,0.0432379713914174,45
1924,"GBR",0.0892857142857143,0,0.0802990897269181,45
1924,"ITA",0.0408163265306122,0,0.0630689206762029,45
1924,"SUI",0.0637755102040816,0,0.0403120936280884,45
1924,"NOR",0.0255102040816327,0,0.0230819245773732,45
1924,"SWE",0.0739795918367347,0,0.0494148244473342,45
1924,"NED",0.0280612244897959,0,0.0484395318595579,45
1924,"BEL",0.0331632653061225,0,0.0500650195058518,45
1924,"AUS",0.0153061224489796,0,0.0104031209362809,45
1924,"DEN",0.0280612244897959,0,0.0341352405721717,45
1924,"HUN",0.0255102040816327,0,0.0334850455136541,45
1924,"YUG",0.00510204081632653,0,0.0130039011703511,45
1924,"TCH",0.0255102040816327,0,0.0471391417425228,45
1924,"ARG",0.0153061224489796,0,0.0208062418725618,45
1924,"EST",0.0153061224489796,0,0.00975292587776333,45
1924,"RSA",0.0076530612244898,0,0.0104031209362809,45
1924,"LUX",0.00510204081632653,0,0.0156046814044213,45
1924,"GRE",0.00255102040816327,0,0.0139791937581274,45
1924,"URU",0.00255102040816327,0,0.005851755526658,45
1924,"AUT",0.0102040816326531,0,0.0253576072821847,45
1924,"CAN",0.0102040816326531,0,0.020481144343303,45
1924,"IRL",0.00510204081632653,0,0.0123537061118336,45
1924,"POL",0.00510204081632653,0,0.0182054616384915,45
1924,"HAI",0.00255102040816327,0,0.002925877763329,45
1924,"JPN",0.00255102040816327,0,0.00715214564369311,45
1924,"MON",0.00255102040816327,0,0.00227568270481144,45
1924,"NZL",0.00255102040816327,0,0.00130039011703511,45
1924,"POR",0.00255102040816327,0,0.00942782834850455,45
1924,"ROU",0.00255102040816327,0,0.00390117035110533,45
1928,"USA",0.157303370786517,0,0.0880344951491197,46
1928,"GER",0.109550561797753,0,0.0887531440891125,46
1928,"NED",0.0646067415730337,1,0.0747394897592526,46
1928,"FIN",0.0702247191011236,0,0.0294646065397054,46
1928,"FRA",0.0702247191011236,0,0.0916277398490837,46
1928,"SWE",0.0702247191011236,0,0.0366510959396335,46
1928,"ITA",0.0561797752808989,0,0.0452748832195473,46
1928,"SUI",0.047752808988764,0,0.0362917714696371,46
1928,"HUN",0.0280898876404494,0,0.0380883938196191,46
1928,"GBR",0.0617977528089888,0,0.0707869205892921,46
1928,"CAN",0.0421348314606742,0,0.0247933884297521,46
1928,"ARG",0.0196629213483146,0,0.019403521379806,46
1928,"DEN",0.0252808988764045,0,0.0247933884297521,46
1928,"AUT",0.0112359550561798,0,0.02299676607977,46
1928,"TCH",0.0252808988764045,0,0.0265900107797341,46
1928,"JPN",0.0140449438202247,0,0.0129356809198706,46
1928,"POL",0.0196629213483146,0,0.0312612288896874,46
1928,"EST",0.0140449438202247,0,0.00754581386992454,46
1928,"EGY",0.0112359550561798,0,0.00646784045993532,46
1928,"AUS",0.0112359550561798,0,0.00682716492993173,46
1928,"NOR",0.0112359550561798,0,0.0222781171397772,46
1928,"YUG",0.0140449438202247,0,0.013295005389867,46
1928,"RSA",0.00842696629213483,0,0.00970176068990298,46
1928,"IND",0.00280898876404494,0,0.00359324469996407,46
1928,"IRL",0.00280898876404494,0,0.0122170319798778,46
1928,"LUX",0.00280898876404494,0,0.0136543298598635,46
1928,"NZL",0.00280898876404494,0,0.00359324469996407,46
1928,"ESP",0.00280898876404494,0,0.0158102766798419,46
1928,"URU",0.00280898876404494,0,0.000359324469996407,46
1928,"BEL",0.00842696629213483,0,0.050305425799497,46
1928,"CHI",0.00280898876404494,0,0.0100610851598994,46
1928,"HAI",0.00280898876404494,0,0.000718648939992814,46
1928,"PHI",0.00280898876404494,0,0.00143729787998563,46
1928,"POR",0.00280898876404494,0,0.00718648939992813,46
1932,"USA",0.297297297297297,1,0.230285714285714,47
1932,"ITA",0.0972972972972973,0,0.0497142857142857,47
1932,"FRA",0.0540540540540541,0,0.0571428571428571,47
1932,"SWE",0.0648648648648649,0,0.0468571428571429,47
1932,"JPN",0.0486486486486487,0,0.076,47
1932,"HUN",0.0432432432432432,0,0.0291428571428571,47
1932,"GER",0.0648648648648649,0,0.0731428571428571,47
1932,"FIN",0.0675675675675676,0,0.024,47
1932,"GBR",0.045945945945946,0,0.0582857142857143,47
1932,"POL",0.0243243243243243,0,0.0262857142857143,47
1932,"AUS",0.0135135135135135,0,0.00685714285714286,47
1932,"ARG",0.0108108108108108,0,0.0217142857142857,47
1932,"CAN",0.0432432432432432,0,0.0491428571428571,47
1932,"NED",0.0216216216216216,0,0.0257142857142857,47
1932,"RSA",0.0135135135135135,0,0.00685714285714286,47
1932,"IRL",0.00540540540540541,0,0.00914285714285714,47
1932,"TCH",0.0162162162162162,0,0.0154285714285714,47
1932,"AUT",0.0135135135135135,0,0.0108571428571429,47
1932,"IND",0.0027027027027027,0,0.00342857142857143,47
1932,"DEN",0.0216216216216216,0,0.0274285714285714,47
1932,"MEX",0.00540540540540541,0,0.0451428571428571,47
1932,"LAT",0.0027027027027027,0,0.00285714285714286,47
1932,"NZL",0.0027027027027027,0,0.00742857142857143,47
1932,"SUI",0.0027027027027027,0,0.004,47
1932,"PHI",0.00810810810810811,0,0.00457142857142857,47
1932,"BEL",0.0027027027027027,0,0.0205714285714286,47
1932,"ESP",0.0027027027027027,0,0.004,47
1932,"URU",0.0027027027027027,0,0.00114285714285714,47
1936,"GER",0.239336492890995,1,0.0911922967997734,49
1936,"USA",0.135071090047393,0,0.0761823845935996,49
1936,"HUN",0.037914691943128,0,0.0421976777116964,49
1936,"ITA",0.0639810426540284,0,0.0535259133389974,49
1936,"FIN",0.04739336492891,0,0.0263381478334749,49
1936,"FRA",0.0450236966824645,0,0.0467289719626168,49
1936,"SWE",0.0497630331753555,0,0.0407816482582838,49
1936,"JPN",0.04739336492891,0,0.0501274426508071,49
1936,"NED",0.0402843601895735,0,0.037666383460776,49
1936,"AUT",0.0402843601895735,0,0.0580572075899179,49
1936,"SUI",0.042654028436019,0,0.0407816482582838,49
1936,"GBR",0.033175355450237,0,0.0433305012744265,49
1936,"TCH",0.0213270142180095,0,0.0455961483998867,49
1936,"ARG",0.0165876777251185,0,0.011328235627301,49
1936,"EST",0.0165876777251185,0,0.00736335315774568,49
1936,"EGY",0.0118483412322275,0,0.010761823845936,49
1936,"CAN",0.0213270142180095,0,0.0266213537241575,49
1936,"NOR",0.014218009478673,0,0.0144435004248088,49
1936,"TUR",0.004739336492891,0,0.00906258850184084,49
1936,"IND",0.0023696682464455,0,0.00254885301614274,49
1936,"NZL",0.0023696682464455,0,0.00198244123477768,49
1936,"POL",0.0213270142180095,0,0.0277541772868876,49
1936,"DEN",0.0118483412322275,0,0.0288870008496177,49
1936,"LAT",0.004739336492891,0,0.00736335315774568,49
1936,"ROU",0.0023696682464455,0,0.0127442650807137,49
1936,"RSA",0.0023696682464455,0,0.0101954120645709,49
1936,"YUG",0.0023696682464455,0,0.0240725007080147,49
1936,"BEL",0.00710900473933649,0,0.0320022656471255,49
1936,"MEX",0.00710900473933649,0,0.005380911922968,49
1936,"AUS",0.0023696682464455,0,0.00708014726706315,49
1936,"PHI",0.0023696682464455,0,0.00623052959501558,49
1936,"POR",0.0023696682464455,0,0.00509770603228547,49
1948,"USA",0.18961625282167,0,0.0666666666666667,59
1948,"SWE",0.103837471783296,0,0.0436578171091445,59
1948,"FRA",0.072234762979684,0,0.0699115044247788,59
1948,"FIN",0.054176072234763,0,0.0371681415929204,59
1948,"HUN",0.0632054176072235,0,0.0351032448377581,59
1948,"ITA",0.0699774266365688,0,0.0427728613569322,59
1948,"TUR",0.0270880361173815,0,0.0165191740412979,59
1948,"TCH",0.0248306997742664,0,0.0188790560471976,59
1948,"SUI",0.0519187358916479,0,0.0380530973451327,59
1948,"DEN",0.0496613995485327,0,0.0306784660766962,59
1948,"NED",0.036117381489842,0,0.0306784660766962,59
1948,"GBR",0.0609480812641084,1,0.095575221238938,59
1948,"ARG",0.0158013544018059,0,0.0442477876106195,59
1948,"AUS",0.0293453724604966,0,0.0194690265486726,59
1948,"AUT",0.018058690744921,0,0.0371681415929204,59
1948,"BEL",0.0158013544018059,0,0.0297935103244838,59
1948,"RSA",0.0135440180586907,0,0.00973451327433628,59
1948,"EGY",0.0112866817155756,0,0.01976401179941,59
1948,"MEX",0.0112866817155756,0,0.0224188790560472,59
1948,"NOR",0.0158013544018059,0,0.0182890855457227,59
1948,"JAM",0.00677200902934537,0,0.00501474926253687,59
1948,"POL",0.00451467268623025,0,0.012094395280236,59
1948,"IND",0.00225733634311512,0,0.0129793510324484,59
1948,"PER",0.00225733634311512,0,0.0100294985250737,59
1948,"CAN",0.0090293453724605,0,0.031858407079646,59
1948,"YUG",0.00451467268623025,0,0.0138643067846608,59
1948,"POR",0.00451467268623025,0,0.00973451327433628,59
1948,"URU",0.00451467268623025,0,0.0115044247787611,59
1948,"CUB",0.00225733634311512,0,0.0117994100294985,59
1948,"ESP",0.00225733634311512,0,0.0176991150442478,59
1948,"SRI",0.00225733634311512,0,0.00206489675516224,59
1948,"TTO",0.00225733634311512,0,0.00147492625368732,59
1948,"PAN",0.00451467268623025,0,0.000294985250737463,59
1948,"KOR",0.00451467268623025,0,0.00855457227138643,59
1948,"BRA",0.00225733634311512,0,0.0191740412979351,59
1948,"IRL",0.00225733634311512,0,0.0188790560471976,59
1948,"IRI",0.00225733634311512,0,0.00707964601769911,59
1948,"PUR",0.00225733634311512,0,0.00265486725663717,59
1952,"USA",0.16557734204793,0,0.0571428571428571,69
1952,"URS",0.154684095860566,0,0.0596059113300493,69
1952,"HUN",0.0915032679738562,0,0.0366995073891626,69
1952,"SWE",0.0762527233115468,0,0.0431034482758621,69
1952,"ITA",0.0457516339869281,0,0.0401477832512315,69
1952,"TCH",0.028322440087146,0,0.0206896551724138,69
1952,"FRA",0.0392156862745098,0,0.0482758620689655,69
1952,"FIN",0.0479302832244009,1,0.0561576354679803,69
1952,"AUS",0.0239651416122004,0,0.0179802955665025,69
1952,"NOR",0.0108932461873638,0,0.0201970443349754,69
1952,"SUI",0.0305010893246187,0,0.0300492610837438,69
1952,"RSA",0.0217864923747277,0,0.0135467980295567,69
1952,"JAM",0.0108932461873638,0,0.00221674876847291,69
1952,"BEL",0.00871459694989107,0,0.0216748768472906,69
1952,"DEN",0.0130718954248366,0,0.0231527093596059,69
1952,"TUR",0.0065359477124183,0,0.00812807881773399,69
1952,"JPN",0.0196078431372549,0,0.0172413793103448,69
1952,"GBR",0.0239651416122004,0,0.0527093596059113,69
1952,"ARG",0.0108932461873638,0,0.0238916256157635,69
1952,"POL",0.00871459694989107,0,0.029064039408867,69
1952,"CAN",0.0065359477124183,0,0.0221674876847291,69
1952,"YUG",0.0065359477124183,0,0.0167487684729064,69
1952,"ROU",0.00871459694989107,0,0.025615763546798,69
1952,"BRA",0.0065359477124183,0,0.0165024630541872,69
1952,"NZL",0.0065359477124183,0,0.00270935960591133,69
1952,"IND",0.00435729847494553,0,0.00985221674876847,69
1952,"LUX",0.00217864923747277,0,0.00960591133004926,69
1952,"GER",0.0522875816993464,0,0.0438423645320197,69
1952,"NED",0.0108932461873638,0,0.0182266009852217,69
1952,"IRI",0.0152505446623094,0,0.0061576354679803,69
1952,"CHI",0.00435729847494553,0,0.0108374384236453,69
1952,"AUT",0.00435729847494553,0,0.0248768472906404,69
1952,"LBN",0.00435729847494553,0,0.00221674876847291,69
1952,"IRL",0.00217864923747277,0,0.0110837438423645,69
1952,"MEX",0.00217864923747277,0,0.0133004926108374,69
1952,"ESP",0.00217864923747277,0,0.00714285714285714,69
1952,"KOR",0.00435729847494553,0,0.00492610837438424,69
1952,"TTO",0.00435729847494553,0,0.000492610837438424,69
1952,"URU",0.00435729847494553,0,0.00517241379310345,69
1952,"BUL",0.00217864923747277,0,0.0110837438423645,69
1952,"EGY",0.00217864923747277,0,0.0189655172413793,69
1952,"POR",0.00217864923747277,0,0.0165024630541872,69
1952,"VEN",0.00217864923747277,0,0.0103448275862069,69
1956,"URS",0.217294900221729,0,0.0873942811115586,67
1956,"USA",0.164079822616408,0,0.0922271445831655,67
1956,"AUS",0.0776053215077605,1,0.090213451469996,67
1956,"HUN",0.057649667405765,0,0.0386629077728554,67
1956,"ITA",0.048780487804878,0,0.0374546919049537,67
1956,"GBR",0.0465631929046563,0,0.0592025775271849,67
1956,"SWE",0.0354767184035477,0,0.0334273056786146,67
1956,"ROU",0.0288248337028825,0,0.0153040676600886,67
1956,"GER",0.0443458980044346,0,0.0463149416028997,67
1956,"JPN",0.0421286031042129,0,0.035843737414418,67
1956,"FRA",0.0310421286031042,0,0.045106725734998,67
1956,"TUR",0.0155210643015521,0,0.00523560209424084,67
1956,"FIN",0.0332594235033259,0,0.0241643173580346,67
1956,"IRI",0.0110864745011086,0,0.00684655658477648,67
1956,"CAN",0.0110864745011086,0,0.0277889649617398,67
1956,"NZL",0.00443458980044346,0,0.0112766814337495,67
1956,"POL",0.0199556541019956,0,0.0245670559806685,67
1956,"TCH",0.0133037694013304,0,0.0245670559806685,67
1956,"BUL",0.0110864745011086,0,0.00845751107531212,67
1956,"IRL",0.0110864745011086,0,0.00523560209424084,67
1956,"DEN",0.00665188470066519,0,0.00926298832057994,67
1956,"NOR",0.00665188470066519,0,0.00563834071687475,67
1956,"MEX",0.00443458980044346,0,0.0104712041884817,67
1956,"BRA",0.00221729490022173,0,0.0120821586790173,67
1956,"IND",0.00221729490022173,0,0.0108739428111156,67
1956,"YUG",0.00665188470066519,0,0.00604107933950866,67
1956,"CHI",0.00886917960088692,0,0.00886024969794603,67
1956,"BEL",0.00443458980044346,0,0.0161095449053564,67
1956,"ARG",0.00443458980044346,0,0.0100684655658478,67
1956,"KOR",0.00443458980044346,0,0.0104712041884817,67
1956,"ISL",0.00221729490022173,0,0.000805477245267821,67
1956,"PAK",0.00221729490022173,0,0.0189287152637938,67
1956,"RSA",0.00886917960088692,0,0.0209424083769634,67
1956,"AUT",0.00443458980044346,0,0.0112766814337495,67
1956,"GRE",0.00221729490022173,0,0.00483286347160693,67
1956,"BAH",0.00221729490022173,0,0.00120821586790173,67
1956,"URU",0.00221729490022173,0,0.00443012484897302,67
1960,"URS",0.223427331887202,0,0.0553293413173653,84
1960,"USA",0.154013015184382,0,0.0553293413173653,84
1960,"ITA",0.0780911062906725,1,0.0450299401197605,84
1960,"GER",0.0911062906724512,0,0.0570059880239521,84
1960,"AUS",0.0477223427331887,0,0.0332934131736527,84
1960,"TUR",0.0195227765726681,0,0.00910179640718563,84
1960,"HUN",0.0455531453362256,0,0.034251497005988,84
1960,"JPN",0.0390455531453362,0,0.0297005988023952,84
1960,"POL",0.0455531453362256,0,0.0354491017964072,84
1960,"TCH",0.017353579175705,0,0.0198802395209581,84
1960,"ROU",0.0216919739696312,0,0.0215568862275449,84
1960,"GBR",0.0433839479392625,0,0.0464670658682635,84
1960,"DEN",0.0130151843817787,0,0.0129341317365269,84
1960,"NZL",0.00650759219088937,0,0.00550898203592814,84
1960,"BUL",0.0151843817787419,0,0.0191616766467066,84
1960,"SWE",0.0130151843817787,0,0.0306586826347305,84
1960,"FIN",0.0108459869848156,0,0.0256287425149701,84
1960,"AUT",0.00433839479392625,0,0.0232335329341317,84
1960,"YUG",0.00433839479392625,0,0.0172455089820359,84
1960,"PAK",0.00433839479392625,0,0.00790419161676647,84
1960,"ETH",0.00216919739696312,0,0.00263473053892216,84
1960,"GRE",0.00216919739696312,0,0.00958083832335329,84
1960,"NOR",0.00216919739696312,0,0.0081437125748503,84
1960,"SUI",0.0130151843817787,0,0.0273053892215569,84
1960,"FRA",0.0108459869848156,0,0.0388023952095808,84
1960,"BEL",0.0086767895878525,0,0.0170059880239521,84
1960,"IRI",0.0086767895878525,0,0.00550898203592814,84
1960,"NED",0.00650759219088937,0,0.0170059880239521,84
1960,"RSA",0.00650759219088937,0,0.010059880239521,84
1960,"ARG",0.00433839479392625,0,0.0143712574850299,84
1960,"UAR",0.00433839479392625,0,0.00982035928143713,84
1960,"CAN",0.00216919739696312,0,0.0170059880239521,84
1960,"TPE",0.00216919739696312,0,0.00383233532934132,84
1960,"GHA",0.00216919739696312,0,0.00311377245508982,84
1960,"IND",0.00216919739696312,0,0.00694610778443114,84
1960,"MAR",0.00216919739696312,0,0.0122155688622754,84
1960,"POR",0.00216919739696312,0,0.0146107784431138,84
1960,"SGP",0.00216919739696312,0,0.000718562874251497,84
1960,"BRA",0.00433839479392625,0,0.00910179640718563,84
1960,"WIF",0.00433839479392625,0,0.00311377245508982,84
1960,"IRQ",0.00216919739696312,0,0.00502994011976048,84
1960,"MEX",0.00216919739696312,0,0.0148502994011976,84
1960,"ESP",0.00216919739696312,0,0.0251497005988024,84
1960,"VEN",0.00216919739696312,0,0.00862275449101796,84
1964,"USA",0.178571428571429,0,0.0666835059358424,93
1964,"URS",0.19047619047619,0,0.0636524374842132,93
1964,"JPN",0.0575396825396825,1,0.0702197524627431,93
1964,"GER",0.0992063492063492,0,0.0684516291992927,93
1964,"ITA",0.0535714285714286,0,0.0308158625915635,93
1964,"HUN",0.0436507936507936,0,0.0356150543066431,93
1964,"POL",0.0456349206349206,0,0.0285425612528416,93
1964,"AUS",0.0357142857142857,0,0.0469815610002526,93
1964,"TCH",0.0277777777777778,0,0.0159131093710533,93
1964,"GBR",0.0357142857142857,0,0.0462237938873453,93
1964,"BUL",0.0198412698412698,0,0.0141449861076029,93
1964,"FIN",0.00992063492063492,0,0.0181864107097752,93
1964,"NZL",0.00992063492063492,0,0.0098509724677949,93
1964,"ROU",0.0238095238095238,0,0.0247537256883051,93
1964,"NED",0.0198412698412698,0,0.0181864107097752,93
1964,"TUR",0.0119047619047619,0,0.00555695882798687,93
1964,"SWE",0.0158730158730159,0,0.0242485476130336,93
1964,"DEN",0.0119047619047619,0,0.0106087395807022,93
1964,"YUG",0.00992063492063492,0,0.00732508209143723,93
1964,"BEL",0.00595238095238095,0,0.00858802727961606,93
1964,"FRA",0.0297619047619048,0,0.0295529174033847,93
1964,"CAN",0.00793650793650794,0,0.0197019449355898,93
1964,"SUI",0.00793650793650794,0,0.0154079312957818,93
1964,"ETH",0.00198412698412698,0,0.00328365748926497,93
1964,"IND",0.00198412698412698,0,0.00959838343015913,93
1964,"BAH",0.00198412698412698,0,0.0015155342258146,93
1964,"KOR",0.00595238095238095,0,0.0262692599141197,93
1964,"TTO",0.00595238095238095,0,0.00328365748926497,93
1964,"TUN",0.00396825396825397,0,0.00252589037635767,93
1964,"ARG",0.00198412698412698,0,0.0207123010861329,93
1964,"CUB",0.00198412698412698,0,0.0053043697903511,93
1964,"PAK",0.00198412698412698,0,0.00631472594089416,93
1964,"PHI",0.00198412698412698,0,0.010861328618338,93
1964,"IRI",0.00396825396825397,0,0.0128820409194241,93
1964,"BRA",0.00198412698412698,0,0.00479919171507957,93
1964,"GHA",0.00198412698412698,0,0.0053043697903511,93
1964,"IRL",0.00198412698412698,0,0.0060621369032584,93
1964,"KEN",0.00198412698412698,0,0.00555695882798687,93
1964,"MEX",0.00198412698412698,0,0.0176812326345037,93
1964,"NGR",0.00198412698412698,0,0.0037888355645365,93
1964,"URU",0.00198412698412698,0,0.00277847941399343,93
1968,"USA",0.20303605313093,0,0.0668491900524755,112
1968,"URS",0.172675521821632,0,0.0570385580652521,112
1968,"JPN",0.047438330170778,0,0.027834816335843,112
1968,"HUN",0.0607210626185958,0,0.0328542094455852,112
1968,"GDR",0.047438330170778,0,0.0383299110198494,112
1968,"FRA",0.0284629981024668,0,0.0346794433036733,112
1968,"TCH",0.0246679316888046,0,0.0161989504905316,112
1968,"FRG",0.0493358633776091,0,0.0522473191877709,112
1968,"AUS",0.032258064516129,0,0.0248688113164499,112
1968,"GBR",0.0246679316888046,0,0.0456308464522017,112
1968,"POL",0.0341555977229602,0,0.0328542094455852,112
1968,"ROU",0.0284629981024668,0,0.0164271047227926,112
1968,"ITA",0.0303605313092979,0,0.0335386721423682,112
1968,"KEN",0.0170777988614801,0,0.00684462696783025,112
1968,"MEX",0.0170777988614801,1,0.0435774583618526,112
1968,"YUG",0.015180265654649,0,0.0109514031485284,112
1968,"NED",0.0132827324478178,0,0.0148300250969655,112
1968,"BUL",0.0170777988614801,0,0.0166552589550536,112
1968,"IRI",0.0094876660341556,0,0.00319415925165412,112
1968,"SWE",0.00759013282732448,0,0.0225872689938398,112
1968,"TUR",0.00379506641366224,0,0.00661647273556924,112
1968,"DEN",0.015180265654649,0,0.0111795573807894,112
1968,"CAN",0.0094876660341556,0,0.0301163586584531,112
1968,"FIN",0.00759013282732448,0,0.0150581793292266,112
1968,"ETH",0.00379506641366224,0,0.00456308464522017,112
1968,"NOR",0.00379506641366224,0,0.00889801505817933,112
1968,"NZL",0.00569259962049336,0,0.00638831850330824,112
1968,"TUN",0.00379506641366224,0,0.00159707962582706,112
1968,"PAK",0.00189753320683112,0,0.000684462696783025,112
1968,"VEN",0.00189753320683112,0,0.00524754734200319,112
1968,"CUB",0.00759013282732448,0,0.0223591147615788,112
1968,"AUT",0.00759013282732448,0,0.00958247775496235,112
1968,"SUI",0.0094876660341556,0,0.0175678758840976,112
1968,"MGL",0.00759013282732448,0,0.00365046771617614,112
1968,"BRA",0.00569259962049336,0,0.00752908966461328,112
1968,"BEL",0.00379506641366224,0,0.0118640200775724,112
1968,"KOR",0.00379506641366224,0,0.0079853981291353,112
1968,"UGA",0.00379506641366224,0,0.00250969655487109,112
1968,"CMR",0.00189753320683112,0,0.00136892539356605,112
1968,"JAM",0.00189753320683112,0,0.00616016427104723,112
1968,"ARG",0.00379506641366224,0,0.0164271047227926,112
1968,"TPE",0.00189753320683112,0,0.00981063198722336,112
1968,"GRE",0.00189753320683112,0,0.00752908966461328,112
1968,"IND",0.00189753320683112,0,0.0027378507871321,112
1972,"URS",0.165,0,0.0494034302759135,121
1972,"USA",0.156666666666667,0,0.0587248322147651,121
1972,"GDR",0.11,0,0.0423191648023863,121
1972,"FRG",0.0666666666666667,1,0.0557419835943326,121
1972,"JPN",0.0483333333333333,0,0.0253542132736764,121
1972,"AUS",0.0283333333333333,0,0.0216256524981357,121
1972,"POL",0.035,0,0.0363534675615213,121
1972,"HUN",0.0583333333333333,0,0.0316927665920955,121
1972,"BUL",0.035,0,0.0208799403430276,121
1972,"ITA",0.03,0,0.0320656226696495,121
1972,"SWE",0.0266666666666667,0,0.0203206562266965,121
1972,"GBR",0.03,0,0.0475391498881432,121
1972,"ROU",0.0266666666666667,0,0.0214392244593587,121
1972,"CUB",0.0133333333333333,0,0.0165920954511559,121
1972,"FIN",0.0133333333333333,0,0.0169649515287099,121
1972,"NED",0.00833333333333333,0,0.0160328113348248,121
1972,"FRA",0.0216666666666667,0,0.0344891871737509,121
1972,"TCH",0.0133333333333333,0,0.0201342281879195,121
1972,"KEN",0.015,0,0.00764354958985831,121
1972,"YUG",0.00833333333333333,0,0.0141685309470544,121
1972,"NOR",0.00666666666666667,0,0.0143549589858315,121
1972,"PRK",0.00833333333333333,0,0.0046607009694258,121
1972,"NZL",0.005,0,0.00969425801640567,121
1972,"UGA",0.00333333333333333,0,0.00316927665920954,121
1972,"DEN",0.00166666666666667,0,0.0147278150633855,121
1972,"SUI",0.005,0,0.0253542132736764,121
1972,"CAN",0.00833333333333333,0,0.0352348993288591,121
1972,"IRI",0.005,0,0.00596569724086503,121
1972,"BEL",0.00333333333333333,0,0.0111856823266219,121
1972,"GRE",0.00333333333333333,0,0.00857568978374348,121
1972,"AUT",0.005,0,0.0158463832960477,121
1972,"COL",0.005,0,0.00820283370618941,121
1972,"ARG",0.00166666666666667,0,0.011558538404176,121
1972,"LBN",0.00166666666666667,0,0.0041014168530947,121
1972,"MEX",0.00166666666666667,0,0.0244220730797912,121
1972,"MGL",0.00166666666666667,0,0.00727069351230425,121
1972,"PAK",0.00166666666666667,0,0.00242356450410142,121
1972,"KOR",0.00166666666666667,0,0.0046607009694258,121
1972,"TUN",0.00166666666666667,0,0.00186428038777032,121
1972,"TUR",0.00166666666666667,0,0.00801640566741238,121
1972,"BRA",0.00333333333333333,0,0.00745712155108128,121
1972,"ETH",0.00333333333333333,0,0.00540641312453393,121
1972,"GHA",0.00166666666666667,0,0.00372856077554064,121
1972,"IND",0.00166666666666667,0,0.00540641312453393,121
1972,"JAM",0.00166666666666667,0,0.00559284116331096,121
1972,"NIG",0.00166666666666667,0,0.000745712155108128,121
1972,"NGR",0.00166666666666667,0,0.0041014168530947,121
1972,"ESP",0.00166666666666667,0,0.0111856823266219,121
1976,"URS",0.203915171288744,0,0.0608637279033341,92
1976,"GDR",0.146818923327896,0,0.0413962855224883,92
1976,"USA",0.153344208809135,0,0.0700380398299396,92
1976,"FRG",0.0636215334420881,0,0.0474379055717163,92
1976,"JPN",0.0407830342577488,0,0.0317744461848288,92
1976,"POL",0.0424143556280587,0,0.0331170284179906,92
1976,"BUL",0.0358890701468189,0,0.0275229357798165,92
1976,"CUB",0.0212071778140294,0,0.0212575520250615,92
1976,"ROU",0.0440456769983687,0,0.0230476616692772,92
1976,"HUN",0.0358890701468189,0,0.0299843365406131,92
1976,"FIN",0.0097879282218597,0,0.0170060416200492,92
1976,"SWE",0.00815660685154975,0,0.0241664801969121,92
1976,"GBR",0.0212071778140294,0,0.0474379055717163,92
1976,"ITA",0.0212071778140294,0,0.0360259565898411,92
1976,"FRA",0.0146818923327896,0,0.0362497202953681,92
1976,"YUG",0.0130505709624796,0,0.0111881852763482,92
1976,"TCH",0.0130505709624796,0,0.0201387334974267,92
1976,"NZL",0.0065252854812398,0,0.0107406578652943,92
1976,"KOR",0.0097879282218597,0,0.00626538375475498,92
1976,"SUI",0.0065252854812398,0,0.0100693667487134,92
1976,"PRK",0.0032626427406199,0,0.00537032893264713,92
1976,"JAM",0.0032626427406199,0,0.00514656522712016,92
1976,"NOR",0.0032626427406199,0,0.0107406578652943,92
1976,"DEN",0.00489396411092985,0,0.0091743119266055,92
1976,"MEX",0.0032626427406199,0,0.0140971134481987,92
1976,"TTO",0.00163132137030995,0,0.00268516446632356,92
1976,"CAN",0.0179445350734095,1,0.0537032893264712,92
1976,"BEL",0.0097879282218597,0,0.018572387558738,92
1976,"NED",0.00815660685154975,0,0.0138733497426717,92
1976,"POR",0.0032626427406199,0,0.00447527411053927,92
1976,"ESP",0.0032626427406199,0,0.0158872230924144,92
1976,"AUS",0.00815660685154975,0,0.0293130454240322,92
1976,"IRI",0.0032626427406199,0,0.0140971134481987,92
1976,"MGL",0.00163132137030995,0,0.00716043857686283,92
1976,"VEN",0.00163132137030995,0,0.00783172969344372,92
1976,"BRA",0.0032626427406199,0,0.0100693667487134,92
